,Unnamed: 0,Title,Location,Company,Salary,City,Sal,Pay,entry_job,senior_job,temp_job,analyst,developer,designer,engineer,assistant,administrator,scientist,officer,architect,consultant,tester,planner,controller
435,2634,Disability Analyst,Bishop Auckland,Ascenti,"£32,000 a year",Durham,32000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436,2638,User Experience Designer,Tyne and Wear,NHS Business Services Authority,"£30,401 - £37,267 a year",Durham,33834.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437,2644,IT Support Engineer,Bishop Auckland,Three Rivers Recruitment,"£25,000 a year",Durham,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
438,2645,MSK Physiotherapist,Durham,Ascenti,"£22,500 - £36,000 a year",Durham,29250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2654,Reporting Analyst,Houghton Regis,Catalyst Housing Association,"£36,000 a year",Guildford,36000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,2771,Schedule Analyst,Bedfordshire,Inspiring Interns,"£26,000 a year",Guildford,26000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
441,2773,Schedule Strategy Planner (Analyst),Bedfordshire,Inspiring Interns,"£30,000 a year",Guildford,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
442,2786,Marketing Insight Analyst,Bedfordshire,Datatech Analytics,"£40,000 a year",Guildford,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443,2797,Revenue Management Analyst,Bedfordshire,Inspiring Interns,"£25,000 - £28,000 a year",Guildford,26500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444,2804,Schedule Optimisation & Performance Analyst,Bedfordshire,Inspiring Interns,"£25,000 a year",Guildford,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445,2814,IT Service Delivery Manager,Bedfordshire,RSPB,"£34,643 - £37,530 a year",Guildford,36086.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2815,Insight Analyst (Marketing team),Bedfordshire,Inspiring Interns,"£25,000 a year",Guildford,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447,2836,Network Operations Analyst,Bedfordshire,Inspiring Interns,"£25,000 a year",Guildford,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,2900,Data Analyst,Guildford,Pareto Law,"£23,000 - £30,000 a year",Guildford,26500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,2902,Digital Forensic Analyst,Guildford,Surrey Police,"£30,000 - £39,999 a year",Guildford,34999.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450,2906,MIS Data Analyst,Farnborough,Howett Thorpe,"£32,500 - £35,000 a year",Guildford,33750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451,2907,Software Services Analyst,Farnborough,BAE Systems,"£26,000 a year",Guildford,26000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452,2914,Laboratory Analyst,Farnborough,CK Group,"£18,000 - £27,000 a year",Guildford,22500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453,2915,Junior Financial Analyst,Farnborough,Howett Thorpe,"£25,000 - £30,000 a year",Guildford,27500.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454,2923,Junior Privacy Officer,Guildford,Allianz,"£35,000 a year",Guildford,35000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
455,2937,Health and Wellbeing Coordinator,Guildford,Allianz,"£27,000 a year",Guildford,27000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2939,Data Analyst - Field Sales,Farnborough,Pareto Law,"£26,000 - £47,000 a year",Guildford,36500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457,2956,Financial Analyst,Farnborough,Page Personnel - UK,"£35,000 - £45,000 a year",Guildford,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458,2967,Procurement P2P Officer,Guildford,Allianz,"£30,000 - £34,000 a year",Guildford,32000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459,2968,Digital Forensic Analyst (Experienced Mobile Phone Analyst),Guildford,Surrey Police,"£30,000 - £39,999 a year",Guildford,34999.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460,2970,Data Engineer,Guildford,Allianz,"£40,000 - £75,000 a year",Guildford,57500.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
461,2971,AMS Graduate 2020 [Farnborough] - Operational Analyst,Farnborough,QinetiQ,"£26,500 a year",Guildford,26500.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462,2973,Finance Analyst,Camberley,Page Personnel - UK,"£35,000 - £42,000 a year",Guildford,38500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463,2974,Anti Money Laundering Analyst - Woking,Woking ,GVC Careers,"£24,000 a year",Guildford,24000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464,2984,Customer support Executive,Farnborough,CatchFish,"£25,000 - £30,000 a year",Guildford,27500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2986,ITSM Service Information Analyst,Blackwater,Rentokil Initial,"£40,000 a year",Guildford,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466,2991,Junior Finance Analyst,Guildford,Page Personnel - UK,"£20,000 - £26,000 a year",Guildford,23000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467,3012,1st Line Support,Farnborough,CatchFish,"£25,000 - £30,000 a year",Guildford,27500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,3022,Commercial Engineer,Guildford,Michael Page UK,"£35,000 - £40,000 a year",Guildford,37500.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
469,3024,Revenue Assurance Analyst,Godalming,Faith Recruitment,"£26,000 - £30,000 a year",Ipswich,28000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470,3027,Finance Graduate Scheme,Camberley,Page Personnel - UK,"£18,000 - £22,000 a year",Ipswich,20000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,3029,MSK Physiotherapist,Farnborough,Ascenti,"£22,500 - £36,000 a year",Ipswich,29250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,3042,GIS Developer,Farnham,CatchFish,"£30,000 - £40,000 a year",Ipswich,35000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
473,3070,IFA Technical Administrator,Ipswich,Heat Recruitment,"£26,000 - £28,000 a year",Ipswich,27000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
474,3077,Information Analyst,Leicester ,University Hospitals of Leicester NHS Trust,"£24,214 - £30,112 a year",Leicester,27163.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475,3078,Data Analyst,Leicester,Showsec,"£25,716 a year",Leicester,25716.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476,3080,Data Analyst,Leicester ,EarthSense Systems,"£22,500 - £27,000 a year",Leicester,24750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
477,3082,Data Analyst,Leicestershire,Carbon60,"£20,000 - £26,000 a year",Leicester,23000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
478,3084,Data Analyst,Leicester,Digital Gurus,"£28,000 - £32,000 a year",Leicester,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
479,3094,MI Analyst - Incident Team,Leicester ,Next PLC,"£22,303 a year",Leicester,22303.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
480,3100,BI Analyst - Cognos Essential,Leicester,Michael Page UK,"£35,000 - £45,000 a year",Leicester,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
481,3101,Data Analyst Programmer,Leicester,J&C Associates Ltd,"£35,000 - £45,000 a year",Leicester,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
482,3111,Energy Pricing & Trading Analyst,Leicester ,Foxglove Energy Supply Ltd,"£28,000 - £38,000 a year",Leicester,33000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
483,3116,Data Analyst Team Lead,Leicester,Digital Gurus,"£36,000 - £46,000 a year",Leicester,41000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,3117,IT Support Analyst,Leicester ,TESTQ Technologies,"£30,000 - £37,000 a year",Leicester,33500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
485,3124,Customer Experience Team Leader,Leicester,Cactus Search,"£30,000 - £33,000 a year",Leicester,31500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,3129,eHospital Software Developer,Leicester ,University Hospitals of Leicester NHS Trust,"£30,401 - £37,267 a year",Leicester,33834.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
487,3130,Head of Analytics,Leicester,Harnham,"£70,000 - £100,000 a year",Leicester,85000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,3140,eHospital Development Lead,Leicester ,University Hospitals of Leicester NHS Trust,"£44,606 - £50,819 a year",Leicester,47712.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,3141,Junior Finance Anaylst,Leicestershire,Page Personnel - UK,"£19,000 - £21,000 a year",Leicester,20000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,3143,"Developer – Xamarin, Cordova, Ionic, Flutter",Leicester,Coburg Banks,"£50,000 - £55,000 a year",Leicester,52500.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
491,3144,Cognos Business Intelligence Developer,Leicestershire,Catch Resource Management Ltd,"£40,000 - £50,000 a year",Leicester,45000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492,3148,Business Intelligence Developer,Leicestershire,Catch Resource Management Ltd,"£45,000 - £55,000 a year",Leicester,50000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
493,3158,Database Manager,Leicester,PPL PRS Limited,"£25,000 - £30,000 a year",Leicester,27500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,3159,Senior Digital Analytics Manager,Leicestershire,Harnham,"£70,000 - £80,000 a year",Leicester,75000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,3161,Senior Analytical Scientist,Leicestershire,CK Group,"£35,000 a year",Leicester,35000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
496,3162,Business Intelligence Application Support Analysts (3rd line...,Leicester,Context Recruitment,"£35,000 - £45,000 a year",Leicester,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
497,3164,Commercial Finance Manager,Leicestershire,Finance Recruitment Solutions,"£50,000 a year",Leicester,50000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,3172,.NET Developer / Programmer,Leicester,J&C Associates Ltd,"£40,000 - £45,000 a year",Leicester,42500.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
499,3180,Data Analyst,Chelmsford ,St John Ambulance Employees,"£23,150 - £25,633 a year",Chelmsford,24391.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500,3181,Information Analyst,Chelmsford ,East of England Ambulance Service Trust,"£24,214 - £30,112 a year",Chelmsford,27163.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
501,3182,Data Analyst,Chelmsford ,Saxton 4x4,"£19,000 - £25,000 a year",Chelmsford,22000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
502,3183,Assistant Performance Analyst,Chelmsford,Kent Police and Essex Police,"£23,235 - £25,380 a year",Chelmsford,24307.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
503,3184,Data Analyst - Field Sales,Chelmsford,Pareto Law,"£26,000 - £47,000 a year",Chelmsford,36500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504,3187,Data Analyst,Chelmsford,Prima Ardelle - Motor & Automotive Recruitment,"£25,000 a year",Chelmsford,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505,3189,Data Analyst,Chelmsford,Prime Appointments,"£20,000 - £25,000 a year",Chelmsford,22500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
506,3192,System Integration Analyst,Brentwood ,McColls Retail Group,"£32,000 - £37,000 a year",Chelmsford,34500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
507,3194,Insights Analyst (12 Month FTC),Chelmsford,Michael Page UK,"£26,000 - £31,000 a year",Chelmsford,28500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
508,3196,Data Analyst,Essex,Parallel Consulting,"£55,000 - £65,000 a year",Chelmsford,60000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
509,3201,Operations Support Analyst,Billericay,Informatiq Consulting,"£25,000 a year",Birmingham,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510,3209,Hardware Product Quality Analyst - Essex - to £40k,Unknown,re&m,"£30,000 - £40,000 a year",Birmingham,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
511,3210,Regional MSK Physiotherapist,Essex,Ascenti,"£22,500 - £36,000 a year",Birmingham,29250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,3215,Data Analyst (PT/FT),Birmingham,University of Birmingham,"£23,406 - £29,107 a year",Birmingham,26256.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513,3216,Junior Data Analyst,Birmingham ,Sparta Global,"£21,000 - £25,999 a year",Birmingham,23499.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
514,3217,Data Analyst,Birmingham,University of Birmingham,"£23,406 - £29,107 a year",Birmingham,26256.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
515,3220,Infection Prevention Administration and Surveillance Analyst,Birmingham ,Birmingham and Solihull Clinical Commissioning Gro...,"£21,089 - £23,761 a year",Birmingham,22425.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516,3221,Regulatory Financial Analyst,Birmingham ,UK Government - Office of Rail and Road,"£49,814 - £63,606 a year",Birmingham,56710.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
517,3223,Management Information Analyst,Birmingham,Aston University,"£26,715 - £31,866 a year",Birmingham,29290.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518,3224,Financial Analyst,Birmingham ,UK Government - Regulator of Social Housing,"£40,005 - £44,216 a year",Birmingham,42110.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
519,3234,RIS PCD Senior Data Analyst,Birmingham ,HM Revenue and Customs,"£37,503 a year",Birmingham,37503.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
520,3235,Mi/ BI Data Analyst,Birmingham,Michael Page UK,"£22,000 - £28,000 a year",Birmingham,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
521,3236,Information Analyst,Birmingham,University Hospitals Birmingham NHS Foundation Tru...,"£30,401 - £37,267 a year",Birmingham,33834.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,3240,Data Analyst (Advanced Excel Essential),Sutton Coldfield,Michael Page UK,"£24,000 - £28,000 a year",Birmingham,26000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523,3241,Business Analyst,Birmingham,Mears Group,"£43,000 a year",Birmingham,43000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
524,3246,HR Analyst,Birmingham,Cygnet Health Care,"£23,500 - £26,000 a year",Birmingham,24750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
525,3248,Patient Safety Analyst,Dudley ,Dudley and Walsall Mental Health Partnership NHS T...,"£24,214 - £30,112 a year",Birmingham,27163.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
526,3249,Information Security Analyst,Birmingham,Mears Group,"£25,000 a year",Birmingham,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
527,3251,Student Lifecycle Analyst (Fees & Funding) - Fixed Term,Birmingham,Birmingham City University,"£32,669 - £35,510 a year",Birmingham,34089.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
528,3252,Data / MI Analyst,Birmingham,Michael Page UK,"£33,000 - £38,000 a year",Birmingham,35500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
529,3253,Senior Data Analyst (12-month fixed term contract),Birmingham,Rivus Fleet Solutions,"£33,000 - £43,000 a year",Birmingham,38000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
530,3254,Data Analyst,Birmingham,Oscar Technology,"£35,000 a year",Birmingham,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
531,3255,HRIS Analyst,Birmingham,Avison Young,"£25,000 - £30,000 a year",Birmingham,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
532,3262,Data Analyst (BI),Solihull,SF Group,"£40,000 - £50,000 a year",Birmingham,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533,3263,DATA ANALYST,Birmingham,Spring,"£23,000 - £27,000 a year",Birmingham,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
534,3264,Data Developer / Business Analyst (MS SQL),Birmingham,Michael Page UK,"£45,000 - £49,000 a year",Birmingham,47000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
535,3265,Financial Analyst,Birmingham,Rivus Fleet Solutions,"£40,000 a year",Birmingham,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
536,3267,Project Analyst,Birmingham,Phoenix Group UK,"£27,000 - £38,000 a year",Birmingham,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
537,3268,Data Analyst,Birmingham,Digital Gurus,"£35,000 - £40,000 a year",Birmingham,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
538,3277,Actuarial Analyst,Birmingham ,Wesleyan Assurance Society,"£60,000 a year",Birmingham,60000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
539,3278,Reporting Analyst,Birmingham,Michael Page UK,"£40,000 - £45,000 a year",Birmingham,42500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
540,3279,Network Security Analyst,Birmingham,The Royal Orthopaedic Hospital NHS Foundation Trus...,"£30,401 - £37,267 a year",Birmingham,33834.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
541,3281,PFO Analyst,Birmingham,Ampersand Consulting,"£30,000 a year",Birmingham,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,3283,Claims Performance Analyst,Birmingham,Highways England,"£40,188 - £44,208 a year",Birmingham,42198.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
543,3285,PMO Analyst,Birmingham,Ampersand Consulting,"£30,000 a year",Birmingham,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,3294,RPA Busniess Analyst,Birmingham,Ampersand Consulting,"£45,000 - £55,000 a year",Birmingham,50000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
545,3297,FP&A Reporting Analyst (6 month fixed term contract),Birmingham,Rivus Fleet Solutions,"£40,000 - £50,000 a year",Birmingham,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
546,3301,HRIS Analyst,Solihull ,Serco Group,"£28,000 a year",Birmingham,28000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
547,3306,Data Protection Analyst,West Midlands,Harnham,"£30,000 - £45,000 a year",Birmingham,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,3309,Data Analyst,Solihull,McCann Central,"£35,000 - £45,000 a year",Birmingham,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
549,3311,Data Analyst,Birmingham,myfuturerole.com,"£23,000 - £27,000 a year",Birmingham,25000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,3312,Data & Analytics Analyst,Birmingham,Harnham,"£32,000 - £38,000 a year",Birmingham,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
551,3314,Finance Analyst (Commercial),Birmingham,Rivus Fleet Solutions,"£40,000 - £45,000 a year",Birmingham,42500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552,3323,Product Analyst,Birmingham,Harnham,"£40,000 - £50,000 a year",Birmingham,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
553,3324,Insight Manager,Birmingham ,Canal & River Trust,"£42,000 a year",Birmingham,42000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,3326,Test Analyst,Birmingham ,Cority,"£25,000 - £30,000 a year",Birmingham,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
555,3327,Principal Data Analyst,Birmingham,Aspire Data Recruitment,"£55,000 a year",Birmingham,55000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
556,3337,Procurement Analyst,Tipton,Concept Resourcing,"£25,000 - £30,000 a year",Birmingham,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
557,3338,LOGISTICS ANALYST,Birmingham,Proactive Recruitment,"£23,000 a year",Birmingham,23000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558,3345,Insight Analyst,Birmingham,Harnham,"£40,000 - £50,000 a year",Birmingham,45000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
559,3352,Business Analyst,Birmingham,Venturi,"£50,000 - £60,000 a year",Birmingham,55000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,3353,Investment Analyst,Birmingham,IDEX Consulting,"£25,000 - £30,000 a year",Birmingham,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
561,3356,Credit Risk Analyst,Birmingham,Integer Resourcing Limited,"£40,000 - £45,000 a year",Birmingham,42500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,3360,Tester - Business Intelligence & Data,Birmingham,myfuturerole.com,"£38,000 - £45,000 a year",Birmingham,41500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
563,3368,SENIOR SOFTWARE SUPPORT ANALYST,Birmingham,Spring,"£26,000 - £30,000 a year",Birmingham,28000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
564,3370,2nd Line Application Support Analyst,Birmingham,Ampersand Consulting,"£25,000 - £35,000 a year",Birmingham,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
565,3374,"2nd Line Application Support Analyst (Council, Northgate, SQ...",Birmingham,Ampersand Consulting,"£35,000 - £40,000 a year",Birmingham,37500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
566,3375,Laboratory Technician,Birmingham,CV Screen,"£20,000 a year",Birmingham,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,3383,PMO Analyst,Dudley,Pertemps Network Group,"£28,000 - £30,000 a year",Birmingham,29000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,3384,Senior Reporting Analyst,Birmingham,Michael Page UK,"£35,000 - £45,000 a year",Birmingham,40000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
569,3385,Sales Support Analyst,Oldbury,Pareto Law,"£21,000 a year",Birmingham,21000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570,3390,PROPOSITION ASSURANCE ANALYST,Solihull,Spring,"£30,000 - £42,000 a year",Birmingham,36000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
571,3392,Second Line Support Analyst,Birmingham,Pertemps Network Group,"£25,000 - £35,000 a year",Birmingham,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
572,3404,Application Support Analyst,Solihull ,Purplebricks,"£30,000 - £35,000 a year",Birmingham,32500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
573,3406,Telephony Reporting Analyst,Birmingham,Rentokil Initial,"£20,000 - £24,000 a year",Birmingham,22000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
574,3407,Product Owner,Solihull,PurpleBricks,"£60,000 - £65,000 a year",Birmingham,62500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,3408,Appian Engineer x 2,Solihull ,Serco Group,"£35,000 a year",Birmingham,35000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
576,3415,Pricing & Promotions Manager,Birmingham,The NEC Group,"£27,000 a year",Birmingham,27000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,3419,Product Analyst,Birmingham,Park-IT,"£40,000 a year",Birmingham,40000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
578,3420,Lead Business Analyst Consultant,Birmingham,Forsyth Barnes,"£60,000 a year",Birmingham,60000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
579,3433,Freight & Logistics Billing Analyst,Birmingham,First Choice Staff,"£23,000 - £25,000 a year",Birmingham,24000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
580,3434,Financial Reporting Accountant,Edgbaston,Sanderson Recruitment Plc,"£30,000 - £38,000 a year",Birmingham,34000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,3435,Proposition Assurance Analyst,Solihull,myfuturerole.com,"£30,000 - £42,000 a year",Birmingham,36000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
582,3438,Modelling & Analysis Manager,Solihull,Sembcorp Ultilties UK Limited,"£83,000 - £93,000 a year",Birmingham,88000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,3439,Senior Data Architect (Insurance / Actuarial Risk),Birmingham,Michael Page UK,"£100,000 - £130,000 a year",Birmingham,115000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
584,3440,DevOps Engineer,Birmingham,Syntax Consultancy Limited,"£50,000 - £70,000 a year",Birmingham,60000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
585,3447,Mortgage Quality Assurance Analyst,Solihull,IDEX Consulting,"£33,000 - £38,000 a year",Birmingham,35500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,3448,Commercial Finance Analyst,Birmingham,Page Personnel - UK,"£25,000 - £30,000 a year",Birmingham,27500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
587,3451,Senior Software Support Analyst,Birmingham,myfuturerole.com,"£26,000 - £30,000 a year",Birmingham,28000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
588,3452,Digital Performance Analyst,Solihull,McCann Central,"£30,000 - £40,000 a year",Birmingham,35000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
